station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
4A6,1/19/16 13:15,15.8,8.6,72.73,60,4,0.0,30.49,10.0,8.5
4A6,1/19/16 13:35,17.6,8.6,67.28,50,6,0.0,30.49,10.0,8.19
8A0,1/19/16 13:35,19.4,14.0,79.16,350,3,0.0,30.44,10.0,14.28
8A0,1/19/16 13:55,19.4,14.0,79.16,10,6,0.0,30.44,10.0,10.36
4A6,1/19/16 13:55,19.4,6.8,57.41,50,6,0.0,30.5,10.0,10.36
8A0,1/19/16 14:15,21.2,14.0,73.32,340,5,0.0,30.45,10.0,13.57
4A6,1/19/16 14:15,19.4,6.8,57.41,30,6,0.0,30.51,10.0,10.36
8A0,1/19/16 14:35,21.2,14.0,73.32,10,5,0.0,30.46,10.0,13.57
4A6,1/19/16 14:35,19.4,5.0,52.89,360,6,0.0,30.52,10.0,10.36
8A0,1/19/16 14:55,21.2,14.0,73.32,350,8,0.0,30.46,10.0,10.81
4A6,1/19/16 14:55,23.0,6.8,49.29,10,5,0.0,30.52,10.0,15.71
4A6,1/19/16 15:15,23.0,6.8,49.29,60,6,0.0,30.53,10.0,14.69
8A0,1/19/16 15:15,23.0,14.0,67.96,360,7,0.0,30.46,10.0,13.81
4A6,1/19/16 15:35,23.0,6.8,49.29,40,6,0.0,30.53,10.0,14.69
8A0,1/19/16 15:35,23.0,14.0,67.96,20,8,0.0,30.47,10.0,13.03
8A0,1/19/16 15:55,24.8,14.0,63.03,360,6,0.0,30.48,10.0,16.86
4A6,1/19/16 15:55,24.8,6.8,45.71,50,4,0.0,30.53,10.0,19.01
8A0,1/19/16 16:15,24.8,14.0,63.03,360,5,0.0,30.47,10.0,17.84
4A6,1/19/16 16:15,24.8,5.0,42.11,40,5,0.0,30.53,10.0,17.84
4A6,1/19/16 16:35,24.8,5.0,42.11,330,3,0.0,30.52,10.0,20.46
8A0,1/19/16 16:35,26.6,14.0,58.49,350,7,0.0,30.47,10.0,18.2
4A6,1/19/16 16:55,26.6,6.8,42.42,0,0,0.0,30.52,10.0,26.6
8A0,1/19/16 16:55,26.6,14.0,58.49,0,0,0.0,30.46,10.0,26.6
8A0,1/19/16 17:15,30.2,17.6,59.01,40,6,0.0,30.45,10.0,23.36
4A6,1/19/16 17:15,28.4,6.8,39.39,0,0,0.0,30.5,10.0,28.4
4A6,1/19/16 17:35,28.4,6.8,39.39,0,0,0.0,30.49,10.0,28.4
8A0,1/19/16 17:35,30.2,17.6,59.01,20,5,0.0,30.43,10.0,24.26
8A0,1/19/16 17:55,30.2,15.8,54.59,30,5,0.0,30.42,10.0,24.26
4A6,1/19/16 17:55,28.4,6.8,39.39,0,0,0.0,30.48,10.0,28.4
8A0,1/19/16 18:15,32.0,17.6,54.87,50,4,0.0,30.41,10.0,27.42
4A6,1/19/16 18:15,30.2,6.8,36.6,0,0,0.0,30.47,10.0,30.2
4A6,1/19/16 18:35,32.0,6.8,34.03,0,0,0.0,30.45,10.0,32.0
8A0,1/19/16 18:35,32.0,17.6,54.87,10,5,0.0,30.41,10.0,26.4
4A6,1/19/16 18:55,32.0,6.8,34.03,120,5,0.0,30.45,10.0,26.4
8A0,1/19/16 18:55,32.0,17.6,54.87,350,4,0.0,30.41,10.0,27.42
8A0,1/19/16 19:15,32.0,17.6,54.87,0,0,0.0,30.39,10.0,32.0
4A6,1/19/16 19:15,32.0,6.8,34.03,30,4,0.0,30.43,10.0,27.42
8A0,1/19/16 19:35,32.0,17.6,54.87,320,3,0.0,30.39,10.0,28.69
4A6,1/19/16 19:35,32.0,6.8,34.03,0,0,0.0,30.42,10.0,32.0
8A0,1/19/16 19:55,33.8,15.8,47.22,320,5,0.0,30.39,10.0,28.53
4A6,1/19/16 19:55,32.0,6.8,34.03,70,4,0.0,30.42,10.0,27.42
8A0,1/19/16 20:15,33.8,15.8,47.22,10,3,0.0,30.38,10.0,30.75
4A6,1/19/16 20:15,32.0,6.8,34.03,0,0,0.0,30.42,10.0,32.0
4A6,1/19/16 20:35,33.8,8.6,34.34,80,4,0.0,30.42,10.0,29.52
8A0,1/19/16 20:35,33.8,19.4,55.14,350,6,0.0,30.37,10.0,27.7
4A6,1/19/16 20:55,33.8,8.6,34.34,110,3,0.0,30.41,10.0,30.75
8A0,1/19/16 20:55,33.8,17.6,51.04,10,4,0.0,30.37,10.0,29.52
4A6,1/19/16 21:15,33.8,8.6,34.34,200,6,0.0,30.41,10.0,27.7
8A0,1/19/16 21:15,32.0,17.6,54.87,360,3,0.0,30.37,10.0,28.69
4A6,1/19/16 21:35,33.8,8.6,34.34,0,0,0.0,30.41,10.0,33.8
8A0,1/19/16 21:35,33.8,17.6,51.04,0,0,0.0,30.37,10.0,33.8
8A0,1/19/16 21:55,33.8,17.6,51.04,0,0,0.0,30.37,10.0,33.8
4A6,1/19/16 21:55,33.8,8.6,34.34,0,0,0.0,30.41,10.0,33.8
8A0,1/19/16 22:15,33.8,17.6,51.04,360,3,0.0,30.37,10.0,30.75
4A6,1/19/16 22:15,33.8,8.6,34.34,170,3,0.0,30.4,10.0,30.75
8A0,1/19/16 22:35,33.8,17.6,51.04,0,0,0.0,30.37,10.0,33.8
4A6,1/19/16 22:35,33.8,6.8,31.66,0,0,0.0,30.42,10.0,33.8
4A6,1/19/16 22:55,33.8,8.6,34.34,0,0,0.0,30.42,10.0,33.8
8A0,1/19/16 22:55,33.8,17.6,51.04,340,3,0.0,30.37,10.0,30.75
8A0,1/19/16 23:15,32.0,19.4,59.27,0,0,0.0,30.37,10.0,32.0
4A6,1/19/16 23:15,33.8,8.6,34.34,0,0,0.0,30.41,10.0,33.8
4A6,1/19/16 23:35,33.8,10.4,37.22,0,0,0.0,30.42,10.0,33.8
8A0,1/19/16 23:35,32.0,19.4,59.27,0,0,0.0,30.37,10.0,32.0
8A0,1/19/16 23:55,32.0,19.4,59.27,0,0,0.0,30.37,10.0,32.0
4A6,1/19/16 23:55,33.8,8.6,34.34,80,3,0.0,30.41,10.0,30.75
4A6,1/20/16 0:15,33.8,10.4,37.22,0,0,0.0,30.41,10.0,33.8
8A0,1/20/16 0:15,32.0,19.4,59.27,290,3,0.0,30.38,10.0,28.69
4A6,1/20/16 0:35,32.0,12.2,43.34,0,0,0.0,30.41,10.0,32.0
8A0,1/20/16 0:35,32.0,19.4,59.27,0,0,0.0,30.37,10.0,32.0
4A6,1/20/16 0:55,32.0,10.4,40.01,0,0,0.0,30.41,10.0,32.0
8A0,1/20/16 0:55,32.0,19.4,59.27,0,0,0.0,30.37,10.0,32.0
8A0,1/20/16 1:15,32.0,21.2,63.99,0,0,0.0,30.37,10.0,32.0
4A6,1/20/16 1:15,32.0,12.2,43.34,0,0,0.0,30.41,10.0,32.0
8A0,1/20/16 1:35,32.0,21.2,63.99,0,0,0.0,30.37,10.0,32.0
4A6,1/20/16 1:35,32.0,12.2,43.34,0,0,0.0,30.41,10.0,32.0
8A0,1/20/16 1:55,32.0,21.2,63.99,0,0,0.0,30.37,10.0,32.0
4A6,1/20/16 1:55,32.0,14.0,46.92,0,0,0.0,30.42,10.0,32.0
4A6,1/20/16 2:15,32.0,12.2,43.34,0,0,0.0,30.41,10.0,32.0
8A0,1/20/16 2:15,32.0,23.0,69.04,0,0,0.0,30.37,10.0,32.0
4A6,1/20/16 2:35,32.0,14.0,46.92,70,3,0.0,30.41,10.0,28.69
8A0,1/20/16 2:35,32.0,23.0,69.04,0,0,0.0,30.36,10.0,32.0
4A6,1/20/16 2:55,32.0,14.0,46.92,80,3,0.0,30.4,10.0,28.69
8A0,1/20/16 2:55,32.0,23.0,69.04,0,0,0.0,30.36,10.0,32.0
8A0,1/20/16 3:15,32.0,23.0,69.04,0,0,0.0,30.36,10.0,32.0
4A6,1/20/16 3:15,32.0,14.0,46.92,80,3,0.0,30.39,10.0,28.69
8A0,1/20/16 3:35,32.0,23.0,69.04,0,0,0.0,30.35,10.0,32.0
4A6,1/20/16 3:35,32.0,14.0,46.92,0,0,0.0,30.39,10.0,32.0
8A0,1/20/16 3:55,32.0,21.2,63.99,100,3,0.0,30.34,10.0,28.69
4A6,1/20/16 3:55,32.0,15.8,50.75,0,0,0.0,30.39,10.0,32.0
8A0,1/20/16 4:15,32.0,21.2,63.99,120,4,0.0,30.34,10.0,27.42
4A6,1/20/16 4:15,32.0,15.8,50.75,0,0,0.0,30.38,10.0,32.0
4A6,1/20/16 4:35,32.0,17.6,54.87,0,0,0.0,30.37,10.0,32.0
8A0,1/20/16 4:35,32.0,21.2,63.99,120,5,0.0,30.32,10.0,26.4
4A6,1/20/16 4:55,30.2,17.6,59.01,0,0,0.0,30.36,10.0,30.2
8A0,1/20/16 4:55,32.0,21.2,63.99,110,6,0.0,30.31,10.0,25.53
4A6,1/20/16 5:15,30.2,17.6,59.01,0,0,0.0,30.34,10.0,30.2
8A0,1/20/16 5:15,32.0,21.2,63.99,130,5,0.0,30.3,10.0,26.4
4A6,1/20/16 5:35,30.2,17.6,59.01,0,0,0.0,30.34,10.0,30.2
8A0,1/20/16 5:35,32.0,21.2,63.99,130,5,0.0,30.29,10.0,26.4
8A0,1/20/16 5:55,32.0,21.2,63.99,140,4,0.0,30.29,10.0,27.42
4A6,1/20/16 5:55,30.2,17.6,59.01,0,0,0.0,30.34,10.0,30.2
8A0,1/20/16 6:15,32.0,21.2,63.99,140,4,0.0,30.28,10.0,27.42
4A6,1/20/16 6:15,30.2,19.4,63.75,20,3,0.0,30.32,10.0,26.63
8A0,1/20/16 6:35,32.0,21.2,63.99,140,5,0.0,30.28,10.0,26.4
4A6,1/20/16 6:35,30.2,19.4,63.75,0,0,0.0,30.33,10.0,30.2
8A0,1/20/16 6:55,32.0,21.2,63.99,130,3,0.0,30.28,10.0,28.69
4A6,1/20/16 6:55,30.2,19.4,63.75,0,0,0.0,30.32,10.0,30.2
4A6,1/20/16 7:15,30.2,19.4,63.75,0,0,0.0,30.32,10.0,30.2
8A0,1/20/16 7:15,32.0,21.2,63.99,0,0,0.0,30.28,10.0,32.0
8A0,1/20/16 7:35,32.0,21.2,63.99,140,3,0.0,30.28,10.0,28.69
4A6,1/20/16 7:35,32.0,17.6,54.87,0,0,0.0,30.32,10.0,32.0
8A0,1/20/16 7:55,32.0,21.2,63.99,120,4,0.0,30.26,10.0,27.42
4A6,1/20/16 7:55,32.0,19.4,59.27,0,0,0.0,30.32,10.0,32.0
4A6,1/20/16 8:15,32.0,19.4,59.27,0,0,0.0,30.31,10.0,32.0
8A0,1/20/16 8:15,32.0,21.2,63.99,140,4,0.0,30.26,10.0,27.42
4A6,1/20/16 8:35,32.0,17.6,54.87,0,0,0.0,30.29,10.0,32.0
8A0,1/20/16 8:35,32.0,21.2,63.99,130,4,0.0,30.26,10.0,27.42
4A6,1/20/16 8:55,32.0,17.6,54.87,0,0,0.0,30.31,10.0,32.0
8A0,1/20/16 8:55,32.0,21.2,63.99,150,5,0.0,30.27,10.0,26.4
8A0,1/20/16 9:15,32.0,21.2,63.99,140,5,0.0,30.26,10.0,26.4
4A6,1/20/16 9:15,32.0,17.6,54.87,0,0,0.0,30.3,10.0,32.0
4A6,1/20/16 9:35,32.0,19.4,59.27,0,0,0.0,30.3,10.0,32.0
8A0,1/20/16 9:35,32.0,21.2,63.99,140,6,0.0,30.24,10.0,25.53
4A6,1/20/16 9:55,32.0,17.6,54.87,0,0,0.0,30.29,10.0,32.0
8A0,1/20/16 9:55,32.0,21.2,63.99,130,4,0.0,30.24,10.0,27.42
8A0,1/20/16 10:15,32.0,21.2,63.99,130,7,0.0,30.22,10.0,24.78
4A6,1/20/16 10:15,32.0,19.4,59.27,30,3,0.0,30.27,10.0,28.69
8A0,1/20/16 10:35,32.0,21.2,63.99,140,6,0.0,30.2,10.0,25.53
4A6,1/20/16 10:35,32.0,17.6,54.87,360,3,0.0,30.26,10.0,28.69
4A6,1/20/16 10:55,32.0,19.4,59.27,0,0,0.0,30.25,10.0,32.0
8A0,1/20/16 10:55,32.0,21.2,63.99,140,4,0.0,30.21,10.0,27.42
8A0,1/20/16 11:15,33.8,21.2,59.53,150,6,0.0,30.2,10.0,27.7
4A6,1/20/16 11:15,32.0,19.4,59.27,0,0,0.0,30.26,10.0,32.0
8A0,1/20/16 11:35,33.8,21.2,59.53,140,6,0.0,30.19,10.0,27.7
4A6,1/20/16 11:35,32.0,17.6,54.87,0,0,0.0,30.25,10.0,32.0
8A0,1/20/16 11:55,33.8,21.2,59.53,140,5,0.0,30.19,10.0,28.53
4A6,1/20/16 11:55,32.0,19.4,59.27,40,3,0.0,30.25,10.0,28.69
4A6,1/20/16 12:15,32.0,19.4,59.27,0,0,0.0,30.25,10.0,32.0
8A0,1/20/16 12:15,33.8,21.2,59.53,130,3,0.0,30.2,10.0,30.75
4A6,1/20/16 12:35,32.0,19.4,59.27,0,0,0.0,30.25,10.0,32.0
8A0,1/20/16 12:35,33.8,21.2,59.53,150,7,0.0,30.2,10.0,26.97
8A0,1/20/16 12:55,33.8,21.2,59.53,140,7,0.0,30.2,10.0,26.97
4A6,1/20/16 12:55,32.0,19.4,59.27,0,0,0.0,30.25,10.0,32.0
4A6,1/20/16 13:15,32.0,19.4,59.27,0,0,0.0,30.24,10.0,32.0
8A0,1/20/16 13:15,32.0,21.2,63.99,150,5,0.0,30.2,10.0,26.4
4A6,1/20/16 13:35,32.0,19.4,59.27,0,0,0.0,30.23,10.0,32.0
8A0,1/20/16 13:35,33.8,21.2,59.53,150,6,0.0,30.19,10.0,27.7
4A6,1/20/16 13:55,32.0,19.4,59.27,0,0,0.0,30.23,10.0,32.0
8A0,1/20/16 13:55,33.8,23.0,64.23,130,7,0.0,30.19,10.0,26.97
8A0,1/20/16 14:15,33.8,23.0,64.23,150,5,0.0,30.18,10.0,28.53
4A6,1/20/16 14:15,32.0,19.4,59.27,0,0,0.0,30.22,10.0,32.0
4A6,1/20/16 14:35,32.0,19.4,59.27,350,4,0.0,30.22,10.0,27.42
8A0,1/20/16 14:35,35.6,24.8,64.46,150,8,0.0,30.18,10.0,28.55
4A6,1/20/16 14:55,32.0,24.8,74.44,320,4,0.0,30.25,2.5,27.42
8A0,1/20/16 14:55,35.6,26.6,69.46,160,6,0.0,30.18,10.0,29.87
4A6,1/20/16 15:15,32.0,26.6,80.22,0,0,0.0,30.25,2.0,32.0
8A0,1/20/16 15:15,35.6,28.4,74.8,170,11,0.0,30.18,7.0,27.02
4A6,1/20/16 15:35,32.0,28.4,86.39,0,0,0.0,30.25,3.0,32.0
8A0,1/20/16 15:35,33.8,32.0,93.03,270,4,0.03,30.23,1.5,29.52
8A0,1/20/16 15:55,32.0,32.0,100.0,130,4,0.07,30.21,1.75,27.42
4A6,1/20/16 15:55,32.0,28.4,86.39,0,0,0.03,30.25,3.0,32.0
8A0,1/20/16 16:15,32.0,32.0,100.0,140,4,0.01,30.19,2.5,27.42
4A6,1/20/16 16:15,32.0,32.0,100.0,60,3,0.01,30.24,7.0,28.69
8A0,1/20/16 16:35,32.0,32.0,100.0,140,5,0.02,30.19,5.0,26.4
4A6,1/20/16 16:35,32.0,32.0,100.0,0,0,0.03,30.23,4.0,32.0
8A0,1/20/16 16:55,32.0,32.0,100.0,140,5,0.03,30.18,7.0,26.4
4A6,1/20/16 16:55,32.0,32.0,100.0,0,0,0.03,30.22,2.5,32.0
8A0,1/20/16 17:15,33.8,33.8,100.0,0,0,0.0,30.17,4.0,33.8
4A6,1/20/16 17:15,32.0,32.0,100.0,340,3,0.0,30.21,8.0,28.69
8A0,1/20/16 17:35,33.8,33.8,100.0,160,4,0.0,30.17,7.0,29.52
4A6,1/20/16 17:35,32.0,32.0,100.0,0,0,0.01,30.21,3.0,32.0
4A6,1/20/16 17:55,32.0,32.0,100.0,340,3,0.01,30.2,8.0,28.69
8A0,1/20/16 17:55,33.8,33.8,100.0,160,5,0.01,30.16,4.0,28.53
8A0,1/20/16 18:15,33.8,33.8,100.0,160,5,0.0,30.14,10.0,28.53
4A6,1/20/16 18:15,32.0,32.0,100.0,0,0,0.01,30.2,2.5,32.0
4A6,1/20/16 18:35,32.0,32.0,100.0,20,4,0.01,30.2,1.75,27.42
8A0,1/20/16 18:35,33.8,33.8,100.0,160,7,0.0,30.14,5.0,26.97
8A0,1/20/16 18:55,33.8,33.8,100.0,0,0,0.0,30.14,3.0,33.8
4A6,1/20/16 18:55,32.0,32.0,100.0,30,3,0.01,30.2,3.0,28.69
8A0,1/20/16 19:15,33.8,33.8,100.0,0,0,0.0,30.14,5.0,33.8
4A6,1/20/16 19:15,32.0,32.0,100.0,30,3,0.0,30.19,1.75,28.69
8A0,1/20/16 19:35,33.8,33.8,100.0,0,0,0.0,30.14,2.5,33.8
4A6,1/20/16 19:35,33.8,33.8,100.0,0,0,0.0,30.18,2.0,33.8
8A0,1/20/16 19:55,33.8,33.8,100.0,0,0,0.01,30.13,4.0,33.8
4A6,1/20/16 19:55,33.8,33.8,100.0,0,0,0.0,30.18,2.5,33.8
8A0,1/20/16 20:15,33.8,33.8,100.0,0,0,0.0,30.13,1.75,33.8
4A6,1/20/16 20:15,32.0,32.0,100.0,80,3,0.0,30.18,1.25,28.69
8A0,1/20/16 20:35,33.8,33.8,100.0,90,4,0.0,30.12,2.5,29.52
4A6,1/20/16 20:35,32.0,32.0,100.0,80,3,0.0,30.17,0.75,28.69
4A6,1/20/16 20:55,33.8,33.8,100.0,0,0,0.0,30.17,1.5,33.8
8A0,1/20/16 20:55,33.8,33.8,100.0,0,0,0.0,30.12,2.0,33.8
4A6,1/20/16 21:15,33.8,33.8,100.0,0,0,0.0,30.16,1.0,33.8
8A0,1/20/16 21:15,35.6,35.6,100.0,0,0,0.0,30.13,1.5,35.6
8A0,1/20/16 21:35,35.6,35.6,100.0,90,4,0.0,30.13,1.25,31.62
4A6,1/20/16 21:35,33.8,33.8,100.0,0,0,0.0,30.17,1.5,33.8
4A6,1/20/16 21:55,33.8,33.8,100.0,0,0,0.0,30.17,1.0,33.8
8A0,1/20/16 21:55,35.6,35.6,100.0,0,0,0.0,30.14,1.25,35.6
8A0,1/20/16 22:15,35.6,35.6,100.0,0,0,0.01,30.13,1.0,35.6
4A6,1/20/16 22:15,33.8,33.8,100.0,0,0,0.0,30.17,0.75,33.8
4A6,1/20/16 22:35,33.8,33.8,100.0,0,0,0.01,30.18,1.75,33.8
8A0,1/20/16 22:35,35.6,35.6,100.0,90,3,0.01,30.14,1.5,32.8
8A0,1/20/16 22:55,35.6,35.6,100.0,110,3,0.01,30.14,1.75,32.8
4A6,1/20/16 22:55,35.6,35.6,100.0,0,0,0.01,30.18,1.5,35.6
4A6,1/20/16 23:15,35.6,35.6,100.0,0,0,0.0,30.18,1.25,35.6
8A0,1/20/16 23:15,35.6,35.6,100.0,110,3,0.0,30.14,2.0,32.8
4A6,1/20/16 23:35,33.8,33.8,100.0,20,3,0.0,30.19,1.5,30.75
8A0,1/20/16 23:35,35.6,35.6,100.0,90,5,0.0,30.13,2.0,30.67
4A6,1/20/16 23:55,35.6,35.6,100.0,20,3,0.0,30.18,1.5,32.8
8A0,1/20/16 23:55,35.6,35.6,100.0,90,3,0.0,30.14,2.5,32.8
8A0,1/21/16 0:15,35.6,35.6,100.0,0,0,0.0,30.15,2.5,35.6
4A6,1/21/16 0:15,35.6,35.6,100.0,10,3,0.0,30.19,1.5,32.8
4A6,1/21/16 0:35,35.6,35.6,100.0,20,4,0.0,30.19,1.25,31.62
8A0,1/21/16 0:35,35.6,35.6,100.0,130,3,0.0,30.15,2.5,32.8
8A0,1/21/16 0:55,35.6,35.6,100.0,0,0,0.0,30.16,2.5,35.6
4A6,1/21/16 0:55,35.6,35.6,100.0,0,0,0.0,30.21,1.0,35.6
8A0,1/21/16 1:15,35.6,35.6,100.0,100,3,0.0,30.15,2.5,32.8
4A6,1/21/16 1:15,35.6,35.6,100.0,0,0,0.0,30.21,0.75,35.6
4A6,1/21/16 1:35,35.6,35.6,100.0,60,4,0.0,30.2,0.75,31.62
8A0,1/21/16 1:35,35.6,35.6,100.0,80,3,0.0,30.15,2.5,32.8
4A6,1/21/16 1:55,35.6,35.6,100.0,60,3,0.0,30.2,0.75,32.8
8A0,1/21/16 1:55,35.6,35.6,100.0,0,0,0.0,30.15,2.5,35.6
4A6,1/21/16 2:15,35.6,35.6,100.0,40,5,0.0,30.2,1.0,30.67
8A0,1/21/16 2:15,35.6,35.6,100.0,80,3,0.0,30.15,2.5,32.8
8A0,1/21/16 2:35,35.6,35.6,100.0,0,0,0.0,30.16,2.5,35.6
4A6,1/21/16 2:35,35.6,35.6,100.0,50,4,0.0,30.2,1.5,31.62
4A6,1/21/16 2:55,35.6,35.6,100.0,50,3,0.0,30.21,1.5,32.8
8A0,1/21/16 2:55,35.6,35.6,100.0,90,5,0.0,30.16,2.0,30.67
4A6,1/21/16 3:15,35.6,35.6,100.0,50,5,0.0,30.2,2.0,30.67
8A0,1/21/16 3:15,35.6,35.6,100.0,80,4,0.0,30.16,1.75,31.62
4A6,1/21/16 3:35,35.6,35.6,100.0,40,4,0.0,30.21,2.0,31.62
8A0,1/21/16 3:35,35.6,35.6,100.0,70,3,0.0,30.16,1.25,32.8
8A0,1/21/16 3:55,35.6,35.6,100.0,0,0,0.0,30.16,1.25,35.6
4A6,1/21/16 3:55,35.6,35.6,100.0,20,4,0.0,30.22,2.0,31.62
4A6,1/21/16 4:15,35.6,35.6,100.0,40,6,0.0,30.21,2.0,29.87
8A0,1/21/16 4:15,35.6,35.6,100.0,0,0,0.0,30.17,1.5,35.6
4A6,1/21/16 4:35,35.6,35.6,100.0,40,4,0.0,30.21,2.0,31.62
8A0,1/21/16 4:35,35.6,35.6,100.0,0,0,0.0,30.17,1.5,35.6
4A6,1/21/16 4:55,35.6,35.6,100.0,30,4,0.0,30.21,1.5,31.62
8A0,1/21/16 4:55,35.6,35.6,100.0,0,0,0.0,30.17,1.0,35.6
8A0,1/21/16 5:15,35.6,35.6,100.0,0,0,0.0,30.17,0.75,35.6
4A6,1/21/16 5:15,35.6,35.6,100.0,30,5,0.0,30.22,1.25,30.67
4A6,1/21/16 5:35,35.6,35.6,100.0,30,4,0.0,30.21,1.0,31.62
8A0,1/21/16 5:35,35.6,35.6,100.0,90,3,0.0,30.17,0.75,32.8
4A6,1/21/16 5:55,35.6,35.6,100.0,0,0,0.0,30.21,0.75,35.6
8A0,1/21/16 5:55,35.6,35.6,100.0,0,0,0.0,30.17,0.75,35.6
8A0,1/21/16 6:15,35.6,35.6,100.0,40,4,0.0,30.16,0.75,31.62
4A6,1/21/16 6:15,35.6,35.6,100.0,0,0,0.0,30.21,0.75,35.6
8A0,1/21/16 6:35,35.6,35.6,100.0,50,4,0.0,30.15,0.75,31.62
4A6,1/21/16 6:35,35.6,35.6,100.0,50,4,0.0,30.21,1.25,31.62
8A0,1/21/16 6:55,35.6,35.6,100.0,0,0,0.0,30.15,0.75,35.6
4A6,1/21/16 6:55,35.6,35.6,100.0,50,5,0.0,30.2,1.0,30.67
4A6,1/21/16 7:15,35.6,35.6,100.0,50,5,0.0,30.2,1.25,30.67
8A0,1/21/16 7:15,35.6,35.6,100.0,0,0,0.0,30.16,0.75,35.6
8A0,1/21/16 7:35,35.6,35.6,100.0,70,3,0.0,30.15,0.75,32.8
4A6,1/21/16 7:35,35.6,35.6,100.0,50,7,0.0,30.19,1.25,29.17
8A0,1/21/16 7:55,35.6,35.6,100.0,80,4,0.0,30.15,0.75,31.62
4A6,1/21/16 7:55,35.6,35.6,100.0,50,7,0.0,30.2,1.75,29.17
8A0,1/21/16 8:15,35.6,35.6,100.0,90,3,0.0,30.14,1.25,32.8
4A6,1/21/16 8:15,35.6,35.6,100.0,50,7,0.0,30.2,2.5,29.17
8A0,1/21/16 8:35,35.6,35.6,100.0,60,3,0.0,30.14,1.5,32.8
4A6,1/21/16 8:35,35.6,35.6,100.0,50,6,0.0,30.2,1.75,29.87
8A0,1/21/16 8:55,35.6,35.6,100.0,70,3,0.0,30.14,1.5,32.8
4A6,1/21/16 8:55,35.6,35.6,100.0,50,7,0.0,30.19,3.0,29.17
8A0,1/21/16 9:15,35.6,35.6,100.0,70,4,0.0,30.13,1.75,31.62
4A6,1/21/16 9:15,35.6,35.6,100.0,40,8,0.0,30.18,3.0,28.55
4A6,1/21/16 9:35,35.6,35.6,100.0,30,6,0.0,30.18,3.0,29.87
8A0,1/21/16 9:35,35.6,35.6,100.0,60,3,0.0,30.13,1.75,32.8
8A0,1/21/16 9:55,35.6,35.6,100.0,70,3,0.0,30.13,1.75,32.8
4A6,1/21/16 9:55,35.6,35.6,100.0,40,7,0.0,30.18,4.0,29.17
4A6,1/21/16 10:15,35.6,35.6,100.0,40,5,0.0,30.18,3.0,30.67
8A0,1/21/16 10:15,35.6,35.6,100.0,70,3,0.0,30.13,1.75,32.8
4A6,1/21/16 10:35,35.6,35.6,100.0,30,4,0.0,30.18,4.0,31.62
8A0,1/21/16 10:35,35.6,35.6,100.0,0,0,0.0,30.14,2.0,35.6
8A0,1/21/16 10:55,35.6,35.6,100.0,90,3,0.0,30.14,2.5,32.8
4A6,1/21/16 10:55,35.6,35.6,100.0,40,7,0.0,30.18,4.0,29.17
8A0,1/21/16 11:15,35.6,35.6,100.0,90,5,0.0,30.13,2.0,30.67
4A6,1/21/16 11:15,35.6,35.6,100.0,40,7,0.0,30.18,5.0,29.17
8A0,1/21/16 11:35,35.6,35.6,100.0,90,5,0.0,30.13,2.0,30.67
4A6,1/21/16 11:35,35.6,35.6,100.0,50,6,0.0,30.19,5.0,29.87
4A6,1/21/16 11:55,35.6,35.6,100.0,50,7,0.0,30.19,6.0,29.17
8A0,1/21/16 11:55,35.6,35.6,100.0,90,4,0.0,30.12,2.0,31.62
4A6,1/21/16 12:15,35.6,35.6,100.0,50,6,0.0,30.18,6.0,29.87
8A0,1/21/16 12:15,35.6,35.6,100.0,80,5,0.0,30.13,2.5,30.67
4A6,1/21/16 12:35,35.6,35.6,100.0,40,5,0.0,30.19,7.0,30.67
8A0,1/21/16 12:35,35.6,35.6,100.0,50,3,0.0,30.14,2.5,32.8
8A0,1/21/16 12:55,35.6,35.6,100.0,80,3,0.0,30.15,1.75,32.8
4A6,1/21/16 12:55,35.6,35.6,100.0,50,7,0.0,30.2,7.0,29.17
4A6,1/21/16 13:15,35.6,35.6,100.0,50,6,0.0,30.2,8.0,29.87
8A0,1/21/16 13:15,35.6,35.6,100.0,100,5,0.0,30.15,1.5,30.67
8A0,1/21/16 13:35,35.6,35.6,100.0,80,3,0.0,30.15,0.75,32.8
4A6,1/21/16 13:35,35.6,35.6,100.0,50,4,0.0,30.2,9.0,31.62
8A0,1/21/16 13:55,35.6,35.6,100.0,80,4,0.0,30.14,1.0,31.62
4A6,1/21/16 13:55,35.6,35.6,100.0,40,6,0.0,30.2,8.0,29.87
8A0,1/21/16 14:15,37.4,37.4,100.0,90,5,0.0,30.15,1.25,32.81
4A6,1/21/16 14:15,37.4,37.4,100.0,40,7,0.0,30.2,9.0,31.36
8A0,1/21/16 14:35,37.4,37.4,100.0,80,7,0.0,30.16,1.5,31.36
4A6,1/21/16 14:35,37.4,37.4,100.0,30,5,0.0,30.21,5.0,32.81
8A0,1/21/16 14:55,37.4,37.4,100.0,80,5,0.0,30.17,1.75,32.81
4A6,1/21/16 14:55,37.4,37.4,100.0,50,6,0.0,30.21,4.0,32.03
4A6,1/21/16 15:15,37.4,37.4,100.0,40,7,0.0,30.22,5.0,31.36
8A0,1/21/16 15:15,37.4,37.4,100.0,100,5,0.0,30.17,2.0,32.81
4A6,1/21/16 15:35,37.4,37.4,100.0,40,6,0.0,30.22,7.0,32.03
8A0,1/21/16 15:35,37.4,37.4,100.0,80,7,0.0,30.16,2.0,31.36
