station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
4A6,2/12/16 12:55,35.6,24.8,64.46,350,4,0,30.17,10,31.62
8A0,2/12/16 13:15,33.8,32,93.03,0,0,0,30.13,10,33.8
4A6,2/12/16 13:15,35.6,26.6,69.46,0,0,0,30.16,10,35.6
4A6,2/12/16 13:35,35.6,26.6,69.46,40,3,0,30.17,10,32.8
8A0,2/12/16 13:35,33.8,32,93.03,0,0,0,30.13,10,33.8
4A6,2/12/16 13:55,37.4,26.6,64.7,0,0,0,30.17,10,37.4
8A0,2/12/16 13:55,35.6,32,86.59,0,0,0,30.13,10,35.6
8A0,2/12/16 14:15,39.2,32,75.16,110,4,0,30.12,10,35.83
4A6,2/12/16 14:15,37.4,26.6,64.7,80,4,0,30.15,10,33.73
4A6,2/12/16 14:35,39.2,24.8,55.95,360,3,0,30.15,10,36.92
8A0,2/12/16 14:35,41,32,70.08,120,3,0,30.12,10,38.98
8A0,2/12/16 14:55,42.8,32,65.38,150,5,0,30.11,10,39.22
4A6,2/12/16 14:55,41,26.6,56.22,10,4,0,30.15,10,37.93
4A6,2/12/16 15:15,42.8,26.6,52.45,0,0,0,30.16,10,42.8
8A0,2/12/16 15:15,44.6,33.8,65.61,190,4,0,30.12,10,42.13
4A6,2/12/16 15:35,44.6,24.8,45.44,0,0,0,30.15,10,44.6
8A0,2/12/16 15:35,46.4,33.8,61.28,0,0,0,30.12,10,46.4
8A0,2/12/16 15:55,48.2,33.8,57.26,0,0,0,30.13,10,48.2
4A6,2/12/16 15:55,46.4,26.6,45.73,0,0,0,30.15,10,46.4
8A0,2/12/16 16:15,50,35.6,57.52,220,4,0,30.12,10,48.44
4A6,2/12/16 16:15,48.2,26.6,42.73,170,3,0,30.15,10,47.21
