valid,tmpf,p01i
1/25/15 10:51,35.06,0
1/25/15 11:51,35.96,0
1/25/15 12:51,35.96,0
1/25/15 13:51,37.04,0
1/25/15 14:51,39.02,0
1/25/15 15:51,41,0
1/25/15 16:51,41,0
1/25/15 17:51,42.08,0
1/25/15 18:51,42.08,0
1/25/15 19:51,42.08,0
1/25/15 20:51,41,0
1/25/15 21:51,37.94,0
1/25/15 22:51,37.04,0
1/25/15 23:51,35.96,0
1/26/15 0:51,35.06,0
1/26/15 1:51,33.98,0
1/26/15 2:51,32,0
1/26/15 3:51,32,0
1/26/15 4:51,30.92,0
1/26/15 5:51,28.94,0
1/26/15 6:51,28.04,0
1/26/15 7:51,26.06,0
1/26/15 8:51,26.06,0
1/26/15 9:51,24.98,T
1/26/15 10:51,24.08,0
1/26/15 11:51,24.08,T
1/26/15 12:24,24.08,T
1/26/15 12:33,24.08,T
1/26/15 12:51,24.98,T
1/26/15 13:46,24.8,T
1/26/15 13:51,24.08,T
1/26/15 13:54,24.08,T
1/26/15 14:51,24.08,0.01
1/26/15 15:03,24.08,T
1/26/15 15:17,24.08,T
1/26/15 15:32,24.08,T
1/26/15 15:51,24.08,T
1/26/15 16:14,23,0.01
1/26/15 16:47,21.2,0.01
1/26/15 16:51,23,0.01
1/26/15 17:30,23,T
1/26/15 17:38,23,T
1/26/15 17:51,23,T
1/26/15 18:17,23,0.01
1/26/15 18:38,23,0.01
1/26/15 18:51,23,0.03
1/26/15 19:10,24.08,0.02
1/26/15 19:22,23,0.03
1/26/15 19:51,24.08,0.08
1/26/15 20:51,24.08,0.13
1/26/15 21:51,24.98,0.11
1/26/15 22:05,26.06,0.01
1/26/15 22:43,26.06,0.03
1/26/15 22:51,26.06,0.03
1/26/15 23:00,26.96,T
1/26/15 23:12,26.96,T
1/26/15 23:31,26.96,T
1/26/15 23:51,26.96,0.01
1/27/15 0:15,26.96,0
1/27/15 0:34,26.96,T
1/27/15 0:48,26.6,T
1/27/15 0:51,26.96,T
1/27/15 1:08,26.96,T
1/27/15 1:51,26.96,T
1/27/15 2:36,26.06,0.01
1/27/15 2:51,26.06,0.01
1/27/15 3:51,26.06,0.02
1/27/15 4:06,24.98,0.01
1/27/15 4:21,24.98,0.01
1/27/15 4:30,24.98,0.02
1/27/15 4:51,24.98,0.03
1/27/15 5:36,24.08,0.05
1/27/15 5:51,24.08,0.08
1/27/15 6:51,23,0.11
1/27/15 7:12,23,0.01
1/27/15 7:27,23,0.02
1/27/15 7:49,21.2,0.03
1/27/15 7:51,21.92,0.03
1/27/15 8:11,21.92,0.01
1/27/15 8:51,21.02,0.05
1/27/15 9:30,21.02,0.02
1/27/15 9:47,21.2,0.03
1/27/15 9:51,21.02,0.03
1/27/15 10:00,21.02,T
1/27/15 10:32,21.02,0.01
1/27/15 10:44,21.02,0.01
1/27/15 10:51,21.02,0.01
1/27/15 11:51,21.92,0
1/27/15 12:51,23,0
1/27/15 13:21,23,T
1/27/15 13:35,23,T
1/27/15 13:51,23,T
1/27/15 14:28,23,0
1/27/15 14:35,23,0
1/27/15 14:51,23,0
1/27/15 15:46,24.8,T
1/27/15 15:51,24.98,T
1/27/15 16:34,26.06,T
1/27/15 16:48,26.6,T
1/27/15 16:51,26.96,T
1/27/15 17:51,26.06,0
1/27/15 18:51,28.04,0
1/27/15 19:51,28.94,0
1/27/15 20:51,30.02,0
1/27/15 21:51,26.06,0
1/27/15 22:51,26.06,0
1/27/15 23:51,26.06,0
1/28/15 0:51,26.06,0
1/28/15 1:51,24.08,0
1/28/15 2:51,21.92,0
1/28/15 3:51,21.02,0
1/28/15 4:51,19.94,0
1/28/15 5:51,17.96,0
1/28/15 6:51,17.96,0
1/28/15 7:51,17.06,0
1/28/15 8:51,17.06,0
1/28/15 9:51,17.06,0
1/28/15 10:51,17.06,0
1/28/15 11:51,17.06,0
1/28/15 12:51,17.96,0
1/28/15 13:51,19.04,0
1/28/15 14:51,21.02,0
1/28/15 15:51,24.08,0
1/28/15 16:51,26.96,0
1/28/15 17:51,30.02,0
1/28/15 18:51,30.92,0
1/28/15 19:51,33.08,0
1/28/15 20:51,33.08,0
1/28/15 21:51,33.08,0
1/28/15 22:51,32,0
1/28/15 23:51,30.92,0
1/29/15 0:51,30.02,0
1/29/15 1:51,28.04,0
1/29/15 2:51,28.04,0
1/29/15 3:51,26.06,0
1/29/15 4:51,24.98,0
1/29/15 5:51,24.08,0
1/29/15 6:51,23,0
1/29/15 7:51,21.02,0
1/29/15 8:51,21.02,0
1/29/15 9:51,21.02,0
1/29/15 10:51,19.94,0
1/29/15 11:51,19.94,0
1/29/15 12:51,19.04,0
1/29/15 13:51,21.92,0
1/29/15 14:51,26.96,0
1/29/15 15:51,28.94,0
1/29/15 16:51,30.92,0
1/29/15 17:08,32,0
1/29/15 17:51,32,0
1/29/15 18:51,33.08,0
1/29/15 19:51,30.92,0
1/29/15 20:51,30.02,0
1/29/15 21:51,30.92,0
1/29/15 22:51,32,0
1/29/15 23:51,33.98,0
1/30/15 0:51,35.06,0
1/30/15 1:51,35.06,0
1/30/15 2:51,35.06,0
1/30/15 3:51,35.06,0
1/30/15 4:15,35.06,T
1/30/15 4:25,33.08,0.01
1/30/15 4:51,32,0.01
1/30/15 4:56,32,0.01
1/30/15 5:01,32,0.01
1/30/15 5:17,32,0.02
1/30/15 5:46,32,0.03
1/30/15 5:51,32,0.03
1/30/15 6:17,33.08,0.01
1/30/15 6:24,33.08,0.01
1/30/15 6:36,33.08,0.01
1/30/15 6:46,33.8,0.02
1/30/15 6:51,33.08,0.02
1/30/15 6:58,33.08,T
1/30/15 7:46,33.8,0.01
1/30/15 7:51,33.98,0.01
1/30/15 8:51,37.04,0
1/30/15 9:51,35.06,0
1/30/15 10:51,35.06,T
1/30/15 11:51,33.08,0
1/30/15 12:51,32,0
1/30/15 13:12,32,T
1/30/15 13:31,32,0.01
1/30/15 13:51,32,0.01
1/30/15 14:02,32,T
1/30/15 14:12,32,T
1/30/15 14:51,32,T
1/30/15 15:51,33.98,0
1/30/15 16:39,35.96,0
1/30/15 16:51,37.04,0
1/30/15 17:01,35.96,0
1/30/15 17:51,37.94,0
1/30/15 18:51,37.04,0
1/30/15 19:51,37.04,0
1/30/15 20:51,35.96,0
1/30/15 21:51,35.06,0
1/30/15 22:51,32,0
1/30/15 23:51,28.04,0
